product_id,title,vendor,product_type,category,subcategory,total_quantity,total_revenue,total_list_revenue,order_count,revenue_share
gid://shopify/LineItem/14314476044502,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14443109613782,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14064278700246,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14064162963670,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14482397659350,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14294221914326,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14474893394134,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14482455625942,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14586021019862,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14581355020502,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14012591440086,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14050866626774,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14273056047318,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14098309939414,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14173113811158,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14585895485654,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14585869172950,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14327570497750,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14327982489814,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14102384115926,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14548207173846,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14391246880982,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14233498091734,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14224432234710,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14331636809942,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14517719171286,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14515732283606,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14373407981782,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,38250.0,51000.0,1,1.7002064123731225e-06
gid://shopify/LineItem/14449356243158,Bipro Classic Display Megaplex,,,Control de Peso,CLA,8,36000.0,36000.0,1,1.600194270468821e-06
gid://shopify/LineItem/14383017885910,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,35700.0,51000.0,1,1.5868593182149143e-06
gid://shopify/LineItem/14385285988566,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,35700.0,51000.0,1,1.5868593182149143e-06
gid://shopify/LineItem/14209921089750,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,6,35700.0,51000.0,1,1.5868593182149143e-06
gid://shopify/Product/9129118400726,Sachet Gold Standard 100% Plant Optimum Nutrition,Optimum Nutrition,Proteína Limpia,Proteínas,Proteína Vegana (Vegan Protein),7,35000.0,35000.0,2,1.555744429622465e-06
gid://shopify/LineItem/13888400064726,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/13978785546454,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14689716109526,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14474208182486,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14469795414230,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14625427914966,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14261855453398,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14624635191510,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14008222482646,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14062741717206,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14039844683990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14021495947478,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14556055797974,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14584697848022,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14656152699094,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14249500704982,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14566602571990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,34000.0,42500.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14022769443030,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,34000.0,34000.0,1,1.5112945887761089e-06
gid://shopify/LineItem/14441250685142,Bipro Classic Display Megaplex,,,Control de Peso,CLA,10,33750.0,45000.0,1,1.5001821285645197e-06
gid://shopify/LineItem/14748343206102,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14766890254550,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14874645201110,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14744160469206,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14765074055382,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14764421873878,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14763881791702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14864092594390,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14844080783574,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14754352726230,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14872321360086,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14867786334422,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,32000.0,40000.0,1,1.4223949070833965e-06
gid://shopify/LineItem/14268905291990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14352531849430,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14246479397078,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14028436766934,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14285757677782,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14175714934998,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14028428509398,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14450833096918,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14441530556630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14482715836630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14309617860822,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14309697355990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14072885543126,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14085579342038,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14259597836502,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14650844119254,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14369624490198,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14341735743702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14335453626582,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/14368478101718,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,31875.0,42500.0,1,1.416838676977602e-06
gid://shopify/LineItem/13892217209046,Chromium Picolinate Healthy America,,,Salud y Bienestar,Otros Suplementos de Bienestar,1,31200.0,39000.0,1,1.3868350344063116e-06
gid://shopify/LineItem/14825024782550,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/Product/8855316594902,Tarifa contra entrega Nacional,Zona FIT,Otro,Salud y Bienestar,Otros Suplementos de Bienestar,2,30000.0,30000.0,2,1.3334952253906842e-06
gid://shopify/LineItem/14855472316630,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14791365427414,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14749983277270,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14788865720534,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14640845521110,Bipro Classic Display Megaplex,,,Control de Peso,CLA,6,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14859715510486,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14805713551574,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,30000.0,30000.0,1,1.3334952253906842e-06
gid://shopify/LineItem/14384011739350,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14646071460054,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14113260339414,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14178055291094,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14211048603862,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14630849151190,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14630821363926,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14045072326870,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14375562543318,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14378215243990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14201525338326,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14033373757654,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/14043538751702,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,5,29750.0,42500.0,1,1.3223827651790953e-06
gid://shopify/LineItem/13889896382678,Chromium Picolinate Healthy America,,,Salud y Bienestar,Otros Suplementos de Bienestar,1,29250.0,39000.0,1,1.300157844755917e-06
gid://shopify/Product/8762121945302,Zinc Metabolic,Metabolic,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,1,29000.0,29000.0,1,1.289045384544328e-06
gid://shopify/Product/8762129645782,Magnesium Metabolic,Metabolic,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,1,29000.0,29000.0,1,1.289045384544328e-06
gid://shopify/Product/8623191163094,KISSCIENCE Proscience,Proscience,Salud,Salud y Bienestar,Otros Suplementos de Bienestar,3,28200.0,36000.0,3,1.2534855118672432e-06
gid://shopify/LineItem/14694598475990,Bipro Classic Display Megaplex,,,Control de Peso,CLA,7,28000.0,35000.0,1,1.244595543697972e-06
gid://shopify/LineItem/14629081678038,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14689698480342,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14688936820950,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14265098961110,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14372305961174,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14673721360598,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14696120778966,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14617302237398,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14654501978326,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14689752940758,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14679709515990,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,27200.0,34000.0,1,1.209035671020887e-06
gid://shopify/LineItem/14588789555414,Bipro Classic Display Megaplex,,,Control de Peso,CLA,6,26640.0,26640.0,1,1.1841437601469275e-06
gid://shopify/LineItem/14175630196950,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14289865572566,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14586180960470,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14575808970966,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14272811827414,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14300592799958,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14448840540374,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14450174984406,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14687099224278,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14279469269206,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14042572554454,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14055939244246,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14583455645910,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14674550227158,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14309861589206,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14244819239126,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,3,25500.0,25500.0,1,1.1334709415820816e-06
gid://shopify/LineItem/14252646596822,Fit Bar Megaplex,,,Proteínas,Barras y Snacks de Proteína,4,25500.0,34000.0,1,1.1334709415820816e-06
